Unique ID,Lap_Time_Seconds
383599,99.306
1768578,102.848
2485537,84.618
782232,85.11
2284950,101.163
820432,70.339
1569934,87.658
1275049,101.376
433306,92.775
1560984,86.855
2168038,74.757
1971340,93.282
2682188,93.37
587689,97.222
569014,87.563
1405030,77.565
2519970,105.19
223071,76.194
1047402,85.624
1249787,100.875
1687423,101.78
1422303,102.793
1893981,96.938
1446243,93.485
1139043,87.799
1209621,98.106
565116,104.755
2592254,109.75
364755,82.335
2255960,77.85
788933,80.916
55333,88.507
960199,95.441
977031,91.247
2680508,93.661
653018,73.276
1965305,105.94
31607,99.882
684488,74.814
5562,73.375
723582,82.081
801940,100.297
2436767,91.251
1323548,87.222
149894,71.685
1336793,84.612
191682,94.703
2179199,77.044
1756243,94.623
2300245,73.316
543688,75.421
2654011,78.642
1544656,98.4
85445,99.634
1068857,99.687
2396828,92.426
1136590,89.444
210791,85.843
2089969,93.337
2115734,99.294
555150,104.726
174300,71.418
1162933,81.292
2497372,77.132
1954065,100.519
2520356,108.454
2261455,98.795
2716129,88.555
1827415,103.594
944208,93.742
1953223,109.619
666054,73.403
2399968,96.282
2271457,87.329
1374199,75.293
479257,87.053
1577968,101.591
970419,83.931
2256720,78.938
1707348,95.148
2384446,92.484
573785,103.307
2532289,85.078
545825,102.755
1788878,85.59
2515111,83.204
335606,70.602
774987,86.386
2255361,93.23
2446831,86.069
84632,94.916
2463586,94.559
1925653,79.798
2664574,107.231
1099737,101.961
10476,73.518
216532,100.563
2247262,91.267
403977,98.939
2013606,88.261
2377696,71.066
1058394,76.75
1546479,71.47
1854595,91.256
487192,92.004
2534176,109.958
844307,98.168
259381,74.739
2360681,82.239
2397578,74.648
2475803,109.483
1462101,106.905
2579047,79.055
2140931,71.36
2675870,102.708
1462279,81.227
573675,83.508
1374465,98.296
1371980,78.823
590393,72.482
1671362,103.097
2536958,86.913
514845,80.165
1888989,97.757
1559701,71.411
494904,105.043
2151294,71.94
489108,96.753
2277721,76.247
1379208,87.425
206347,105.965
122855,103.782
2457015,73.194
1030716,99.715
1582893,72.15
2188526,108.992
14124,81.715
2280568,82.096
388922,97.385
2624313,87.212
2339302,106.169
1321346,109.1
426511,85.639
346958,107.605
2423441,80.281
2430018,99.115
620588,92.06
2274334,73.028
1645619,78.914
1787302,83.237
297659,93.104
595119,93.691
1331323,76.051
1707074,72.577
239094,87.51
444761,87.358
1051836,79.667
334782,108.773
2724811,71.708
2025697,103.992
1508601,100.504
2644657,79.989
1676168,80.039
1544247,91.665
1552612,85.274
656038,79.446
695005,102.841
45023,75.919
1477851,102.143
1976412,82.573
2357618,90.408
1680664,77.99
2190568,80.325
1426886,76.066
1821236,86.75
1279401,84.245
494829,88.279
307644,86.525
543073,88.183
317140,76.635
200148,96.755
394340,93.417
152291,90.957
814465,83.423
286199,85.418
1854855,78.465
538666,102.264
419525,101.643
2689407,93.238
2657805,80.104
291833,105.098
148110,87.785
27774,81.632
23376,95.196
1573339,89.4
18871,103.552
822761,90.752
1946071,90.259
2515261,106.903
2724722,84.335
2681463,70.098
1495050,97.608
1240952,91.65
1510217,87.744
2636117,79.138
1814349,91.827
1842774,93.424
1159213,77.668
507373,82.017
1556455,89.647
436494,103.435
2631488,104.75
1755576,88.836
1310120,76.296
2503178,99.712
626741,73.837
2550632,82.937
1114862,80.943
409617,70.039
510513,76.113
2026649,81.85
2702394,99.892
543414,107.188
806948,75.2
324463,80.072
213492,70.633
886088,87.985
2535479,70.724
1758202,74.137
2688607,85.982
2015083,102.947
115239,72.85
81037,101.827
647831,70.648
2243455,102.379
2008023,97.199
267577,103.503
1214102,70.131
852923,103.116
2250014,91.991
836193,70.124
1266409,72.595
1911077,106.498
2214200,74.117
601507,85.686
1538896,109.091
1188518,100.984
490013,72.087
2646771,106.725
1358027,88.882
2021802,108.04
725294,73.844
2683788,96.617
508933,79.002
953876,83.659
10023,93.198
1195795,79.56
2140101,86.358
92380,109.937
2315073,78.331
2315157,92.989
2301391,90.362
746516,107.405
2711678,89.626
2221256,104.497
1781941,90.453
2089987,97.032
2641437,73.316
465145,88.974
1615040,74.937
1177494,98.446
928930,109.81
1078410,94.113
2028538,77.543
2390844,93.791
817152,85.158
1363380,78.282
873967,79.237
882040,83.645
1864009,97.234
898248,94.37
2215967,72.983
1272468,78.941
2615995,93.471
456073,99.536
1959391,108.873
638653,72.282
185983,89.408
1419375,86.266
1728899,92.74
2319939,88.55
1021807,108.623
203450,98.095
1897535,107.851
304513,87.635
2654178,97.535
1375649,87.531
2594542,89.529
1312030,72.123
2263880,73.832
1049311,107.062
1653873,108.84
2042617,70.026
2059750,99.18
2225342,70.663
2514597,101.738
2329991,98.862
565609,82.605
53707,78.373
1381573,109.331
1446879,80.503
2523380,82.967
1693478,79.424
323981,85.305
1227750,90.043
2046548,84.923
1182668,101.395
682541,91.626
128608,95.726
1089436,71.167
1249064,107.251
1996216,92.541
293187,99.689
345129,77.62
1438865,78.105
1851094,97.585
991044,96.541
1972001,99.345
2381989,78.069
2540038,84.604
676920,89.841
2622307,99.496
168021,101.407
2311320,83.725
697836,92.806
983124,89.851
710768,88.814
2167894,98.928
1054228,82.322
500329,89.721
901233,71.719
1038612,70.808
2154036,77.042
2122763,92.435
450659,105.93
930165,86.3
2385543,90.112
2576613,93.012
2130424,79.92
239655,91.593
150856,93.821
2064855,87.389
380254,76.401
1018073,70.315
19751,108.659
2591456,92.211
2150342,91.854
1608825,78.141
414445,86.807
921025,88.931
2560065,82.024
1366582,95.051
2444819,94.05
2262530,75.102
387706,108.431
2109947,102.424
1832735,91.038
495466,72.548
2464191,102.418
392904,107.582
1949296,78.183
119263,91.377
2239894,101.058
1112443,104.897
261234,70.127
2029871,81.32
632263,82.073
1173831,83.147
850016,77.638
1018152,80.626
2329117,97.246
126545,75.226
1235233,85.003
431401,90.973
698038,93.465
2721543,82.785
1265642,106.416
2421774,106.564
191164,88.449
777335,78.212
2158403,77.748
126333,76.849
1448907,83.591
2229286,87.675
6719,83.526
779518,81.07
423377,88.792
2442165,85.256
575818,74.959
60710,85.477
178472,104.246
1916985,72.055
1303926,75.578
1722780,80.007
2384381,95.775
1519330,93.27
15771,85.892
571031,90.622
25489,79.815
141028,101.476
1378468,102.323
1121871,70.389
189537,94.195
2364533,105.176
1951277,109.753
1420064,85.781
2552481,95.883
1890630,78.437
1132246,97.381
148640,88.223
78273,70.953
1162936,102.41
455035,104.45
318666,83.061
1489441,99.214
2575124,106.219
47938,108.811
1864068,73.045
42852,89.016
538460,71.123
1530710,74.712
1851256,105.318
1869464,91.19
1642853,98.582
1244286,76.241
1866136,108.015
688754,71.724
2461680,94.986
2723484,84.848
146530,107.032
91120,84.279
2082176,78.72
430680,97.213
79092,74.55
2131608,79.489
878390,104.828
1397788,85.265
1788508,82.319
838702,98.024
1767940,87.349
2539047,90.448
79000,82.779
1580405,71.71
1251043,89.028
869498,108.952
2560606,74.055
2494533,74.055
2328987,104.991
2597898,93.006
312272,100.639
1558492,75.339
2050131,77.244
2657657,94.874
1687693,86.648
2406879,100.686
2627984,88.94
644759,78.021
1072465,81.518
1736454,109.627
252270,88.821
341660,78.778
554263,77.353
1711148,90.351
1957676,104.268
1777530,88.777
263108,80.157
275254,94.114
2039503,88.244
2159665,103.985
230850,78.69
2036760,102.664
914328,88.53
433835,75.924
268690,108.953
712605,108.113
12580,83.986
12685,85.862
827464,85.839
2648972,91.64
536498,79.001
613387,70.844
2196475,105.957
2294824,91.823
1717323,108.637
1032066,77.59
384151,79.166
1305120,94.826
1570861,74.972
1280283,80.794
243903,80.471
1878703,89.338
2172314,101.457
2407973,107.63
577580,71.033
1130682,98.347
2429671,74.229
1106747,83.868
961405,100.18
2309164,91.65
2715389,75.867
1184619,101.032
1729273,96.956
2091373,79.546
174617,76.883
2148620,97.846
2471529,72.425
358582,93.969
2543796,89.931
1125771,83.144
1032063,90.523
2398455,85.641
282641,93.131
1746436,96.69
317134,96.376
2624841,85.656
51798,108.265
2120449,82.212
2374769,103.227
2205439,108.526
1570507,101.946
1919269,77.224
2323293,75.769
1216952,100.038
2579357,107.333
775727,98.695
775588,84.962
1236379,80.839
367052,73.086
2452165,81.495
2591601,81.293
2120319,81.885
1033030,97.739
1797002,108.189
1973044,85.626
1874068,97.561
2330294,83.932
137859,86.382
46522,73.748
891496,71.98
2442435,84.98
1949930,107.89
1499969,81.615
1131640,102.705
927057,81.711
1092162,91.999
793477,96.111
716984,103.862
1481616,89.339
1771270,78.822
2788,78.335
209818,91.841
1124150,104.691
1794298,83.063
232300,91.4
1292384,93.332
156822,91.332
2503813,99.766
1495154,87.619
2004051,79.448
1847495,98.152
179682,70.936
34606,104.6
508915,107.561
934471,93.968
1314170,101.984
963494,101.744
1817135,91.462
219581,109.528
1932370,96.453
2579728,88.588
1163448,93.156
1978557,92.131
1657345,74.668
1737059,79.823
267460,75.636
1846555,107.335
2305446,75.22
1936165,99.894
791499,107.426
2513994,77.566
1066637,74.807
493859,91.354
700837,83.304
1475917,101.255
2178130,90.948
425196,75.174
2226794,97.665
611077,97.409
166766,78.025
1391443,74.686
213949,75.749
477341,100.988
1697352,75.136
73192,83.712
1634686,71.131
2237563,86.581
2723557,79.264
454821,95.487
1313029,76.054
1146170,72.241
2425203,105.343
826342,83.514
1763128,79.796
171345,108.746
1420801,77.204
111741,75.423
1385326,92.503
2469249,95.219
1780757,107.209
2130356,99.553
1770059,79.714
1370515,105.058
1742429,84.489
253429,99.474
2698367,86.782
39479,89.95
2112870,76.086
555361,104.751
478227,100.85
2499719,94.61
1509537,101.463
1710585,93.221
1938264,88.842
2431347,87.712
439430,105.139
1307416,91.739
670839,109.829
1113531,102.189
754680,99.078
2027294,91.63
35848,91.326
311318,77.321
1882519,103.285
2284360,96.475
1231848,94.875
182557,106.693
1211652,78.095
1612013,103.974
2587189,106.681
240210,73.045
811163,75.553
1337905,91.649
727541,108.133
759058,81.777
1305767,73.369
965028,70.756
1345407,108.617
2008962,74.952
821732,94.144
558034,73.085
2342785,93.355
272662,103.442
1556489,90.274
1902373,90.179
2622084,107.318
2526803,70.401
1942901,85.217
1578671,77.854
215789,74.144
1852920,109.216
760958,102.969
2363371,95.159
239211,91.34
559906,93.742
2631022,106.431
1223191,98.292
964492,99.272
1891447,84.017
1341218,72.135
104492,82.197
985425,74.706
43071,83.233
364698,72.126
1203863,107.665
501227,79.378
2453120,100.531
1188979,81.75
289564,70.834
2352569,76.551
2301181,100.589
865878,94.634
2506470,109.327
544040,84.01
2354524,90.021
418936,103.316
2545397,107.375
1546303,100.579
1379973,83.751
947297,95.3
2622606,77.376
142728,73.939
607776,71.596
2133252,81.623
1545501,72.144
1125577,83.002
2348547,104.596
2107151,77.355
988855,103.974
569493,90.528
2418636,81.939
1548308,74.428
600639,77.475
2118079,70.425
1076754,81.038
1802700,92.832
1875348,82.03
1772907,73.023
2031161,91.881
2086052,71.245
1186996,100.242
1894656,86.823
1527277,92.734
1218983,103.913
804258,73.5
846395,86.089
805133,101.722
2643994,99.549
776694,88.28
2301092,86.467
1626670,75.614
2602160,81.538
1998508,82.136
833187,95.831
522700,88.904
586760,91.659
1391553,98.003
2508332,89.664
1580954,105.437
1617805,104.245
2327840,87.714
1650280,106.375
717913,70.648
2430832,79.876
270888,75.902
1056405,87.398
1466159,98.979
1384380,108.062
1438887,78.085
1629678,102.678
2239397,77.984
1583047,105.724
1015039,82.222
1146051,99.297
45187,102.779
1386043,109.788
287012,105.518
2608673,96.949
932256,89.741
2366563,75.922
698901,80.76
2128424,84.752
315492,95.2
536996,95.255
1935367,74.559
2153843,80.198
1432661,73.264
1849938,91.549
324410,71.773
89193,75.885
2147919,78.434
326358,87.95
1038384,100.075
138357,70.457
1029188,86.965
89415,76.477
2462745,71.109
2433992,94.01
409977,75.304
575005,102.794
626717,80.088
596174,91.619
2262218,88.514
2195919,88.557
285074,99.7
289839,75.912
794645,84.495
499039,97.424
1763355,88.254
1210560,89.467
795116,100.294
1475401,101.018
2462659,91.207
2536284,71.581
805349,94.033
22546,97.42
1865132,84.469
2017438,87.056
749465,89.787
1812392,71.157
2180595,91.085
1556746,100.141
965281,107.372
1553905,107.198
1109478,89.272
1065892,88.171
273973,79.964
1519411,95.568
1648002,94.99
2350465,76.684
1522296,96.396
1450764,76.498
2647784,98.582
2033063,90.913
258029,98.438
2021530,100.013
775602,84.109
1048636,106.712
1804262,93.788
659505,103.535
1250568,107.118
17403,73.998
934946,104.114
1525377,87.138
1617486,90.934
549809,71.319
27054,91.816
1995528,83.926
475362,81.415
1129259,74.419
1995558,100.403
2317093,102.305
105328,75.75
1218114,103.151
2467286,87.15
996043,84.639
385073,72.957
2679935,97.432
2225973,73.507
553346,88.888
2542572,84.554
1926095,96.649
2316986,86.542
783063,83.952
1461594,101.177
2194237,73.947
418678,79.313
1765196,103.033
711901,108.034
1826461,84.938
1510122,105.419
313741,71.928
133752,94.29
1969996,96.512
594436,99.764
1405364,80.785
1967574,106.003
1201096,109.593
490086,98.423
783723,81.158
316597,71.228
1431892,102.911
1420490,109.802
620890,90.874
253518,75.095
830329,87.992
1013842,86.388
1826406,90.427
267445,97.517
2357006,85.422
768506,84.261
1936564,103.101
985042,87.276
1128287,103.283
220097,73.883
2140978,96.62
1839704,90.925
1372256,90.751
389045,79.596
2322222,75.878
774126,81.792
1279722,76.852
457978,85.254
1754779,87.193
1516839,88.276
1772354,101.376
1423446,73.233
1893638,72.145
48748,93.473
1895180,86.732
323640,106.61
1208569,79.814
1428390,103.404
694436,91.217
2518518,79.279
1664262,97.092
2194490,92.805
11000,92.348
525605,105.884
2569804,90.648
1145396,108.275
640570,81.874
1867256,71.628
870237,108.999
1628247,87.867
22221,70.046
2705137,83.241
1134235,108.8
129880,85.889
517877,91.599
2250963,102.809
278828,71.934
2730531,105.188
1988233,85.851
2007668,91.739
1472237,106.313
116544,91.78
549742,78.097
1834984,77.361
808558,94.714
1500360,71.397
2564051,108.933
1561228,96.812
392618,95.301
1099472,91.442
2679363,81.339
2007242,84.974
1810533,105.428
2291415,86.494
81659,91.445
662368,85.062
1094679,81.475
1679687,91.154
547765,103.171
25943,77.287
376207,91.135
1679452,99.896
1438120,79.41
2586904,85.633
1777766,107.526
401003,79.572
986420,99.202
431422,70.024
1188972,91.263
1224197,90.141
1210714,70.171
357159,97.481
475486,80.456
2157699,100.762
2308087,105.33
1688157,103.099
970104,73.894
1076117,105.015
1172682,75.119
481108,74.652
1483067,73.813
2332395,76.898
1894007,99.402
2072863,106.602
2334473,94.834
77544,76.677
1919327,95.159
1480681,81.798
208392,82.357
1555609,90.818
2118036,86.916
2188055,94.335
2408297,105.755
1713979,73.087
22258,84.092
1557655,97.734
1512197,84.469
2452055,104.888
2280903,90.523
605170,96.354
1521856,71.977
844579,94.71
1197872,105.953
693929,70.282
1839457,70.728
2627806,101.065
571983,76.028
1830148,93.362
1911142,79.409
2017982,80.111
602720,106.064
132680,101.551
317753,84.435
1397649,90.391
189,88.903
1707503,87.568
391259,95.19
2441312,95.231
1009915,81.656
1060224,90.285
1417581,95.764
582031,78.705
237830,99.262
553145,103.189
232572,102.235
914724,89.202
124524,75.705
1617652,101.558
823109,101.938
2119056,107.126
964897,87.164
432584,100.071
686295,73.927
2003022,87.18
1769480,88.355
2202864,93.181
1713765,103.95
2416342,71.402
336494,106.506
1101412,96.62
1217002,107.375
2026075,88.283
1965714,88.013
250830,86.043
1788304,78.759
521202,99.209
1274418,109.159
1616555,99.163
1584506,97.111
201339,100.347
1460865,85.344
449978,99.338
1709772,79.557
1752053,106.232
691175,108.06
1435329,85.126
2728669,101.18
1648672,81.573
520926,70.32
1138497,77.382
378729,94.346
897168,99.983
312280,95.802
1072818,99.207
2648446,86.325
1780857,73.918
291495,99.082
2129588,101.794
621936,107.006
901154,86.271
2655114,79.704
367884,81.671
791126,98.223
554507,85.291
2346569,91.321
1762784,75.216
567948,71.359
1472357,82.918
1712679,73.988
1354858,108.28
1338137,87.18
2172858,88.563
432458,106.747
71302,97.045
2003751,96.708
11678,71.268
2609789,97.139
2607658,107.317
537927,81.833
1981238,70.222
2391476,95.956
544321,79.695
1340114,80.754
1108285,93.513
1474082,80.608
1444388,97.047
1261755,104.707
1561608,89.506
1232859,94.819
156496,75.229
1017798,83.283
97577,89.633
1637949,84.925
1008877,105.693
392065,86.174
2647923,107.582
476580,80.157
580634,78.762
1384618,88.691
2332007,96.718
1623994,86.267
320853,99.104
1439664,70.4
2153019,83.802
387519,105.426
7561,101.448
2404188,77.889
1293950,89.65
1617543,98.831
1673930,100.974
1482133,71.094
1843843,104.943
26027,88.626
821815,83.204
2502950,77.754
1884898,80.351
2387988,86.525
150869,91.927
2637094,86.896
847119,85.53
2187484,71.466
1813179,70.145
411551,98.269
165594,103.687
1161886,108.763
1366042,95.716
797494,100.137
1221222,105.626
727277,95.431
444739,94.196
2606759,95.562
2321046,71.8
2658708,106.524
2601815,90.372
54756,98.912
13284,107.114
835218,77.415
2152953,92.918
2499718,102.329
1726124,75.563
2417349,81.047
1806030,88.471
1402127,105.574
1053161,85.123
721544,80.591
1573440,93.265
1978410,105.752
1836935,103.517
2254843,108.001
2353018,75.019
2538337,109.328
981345,81.962
2074507,85.84
930530,97.026
1914771,76.416
2149666,92.771
902473,93.282
817472,79.708
2592358,82.798
1440298,83.625
791617,105.129
1540175,93.611
1935589,101.869
1176355,104.01
521890,80.946
2665583,76.975
2358705,93.058
140590,99.221
1470683,82.066
2112332,80.385
847022,94.691
1734506,100.01
2649663,82.08
140333,71.615
806183,71.008
2206106,107.701
307983,99.098
2556033,77.343
1117668,102.39
2080239,72.945
2229471,108.78
418080,80.96
2229933,108.138
603534,84.778
1093084,76.695
757878,99.463
637622,78.18
248646,84.543
1512700,72.75
352777,104.874
2227422,102.939
1364102,84.048
1768560,73.007
267661,74.887
1962416,106.265
181411,92.917
1685139,71.084
1558888,79.845
1170607,87.773
113868,103.619
275176,75.801
1064818,80.3
1387921,88.061
295110,103.136
939342,101.569
1073209,105.922
1437976,98.353
2376785,73.703
1621294,99.205
150655,96.159
2607342,88.741
2066400,70.248
1465119,86.479
1246287,102.852
1652651,89.07
768408,101.884
1864910,84.268
1294510,72.728
1734349,90.136
1873177,107.365
2232236,96.746
986230,77.357
38556,73.713
2535015,83.037
98868,90.616
986497,70.608
1977284,85.725
1088727,99.398
770538,83.514
547046,101.601
812414,91.997
2318114,104.763
1149696,92.605
2588458,87.985
1989483,88.559
326327,109.522
266824,80.516
1911688,84.562
1234595,87.862
2243519,93.734
1658382,74.881
861788,78.108
2314081,105.854
168921,78.396
704481,70.274
737664,84.099
1923574,85.938
2233368,72.55
1321644,84.744
2359238,88.36
603502,78.589
1221020,89.27
1891861,88.817
1241208,109.03
1271435,90.977
1383458,101.567
698618,104.739
2011772,96.596
606884,104.814
697145,95.192
123442,87.386
1282604,98.919
348938,71.131
622797,101.512
1826204,93.384
768404,82.252
1679375,84.775
945012,81.147
1215007,98.319
1153111,105.116
2219701,105.078
2062630,77.179
1268589,100.688
768553,108.795
534046,80.118
1790936,106.852
2093513,103.445
472466,104.363
2161695,92.402
461030,85.357
946201,74.897
889633,102.499
300881,79.2
711543,73.543
2233551,75.636
1681227,98.412
50285,94.536
1751700,97.473
320147,96.757
1526816,105.915
2555958,77.884
263130,75.538
826192,104.441
504368,89.693
942393,76.645
1627461,77.594
1256807,72.33
1843503,101.069
2155743,97.519
2179717,75.675
1078008,80.967
13397,77.958
1974500,70.097
318333,76.697
2075455,83.863
2594216,76.852
2045136,109.33
1003638,100.188
1748359,97.8
2274373,99.058
1866341,79.362
235729,93.438
487123,95.261
2588506,103.503
2722601,105.831
523310,81.722
310223,82.503
993401,108.811
2020384,85.967
2170309,87.264
204033,95.519
336787,79.06
2720138,103.832
1423485,99.098
1931215,100.899
1764350,97.292
407371,74.756
74327,70.633
914482,82.89
1359225,99.994
1853363,105.363
1193070,86.04
650967,84.847
1138000,92.737
734330,73.76
184546,100.945
2529348,89.508
1865740,74.3
146721,87.19
2112725,85.312
55756,98.819
423669,73.028
351078,88.054
1088791,94.148
1304284,98.404
1803650,103.744
1634969,90.984
2655882,80.793
1711672,83.726
546502,108.425
2324174,78.652
2566915,72.285
1619679,82.823
324164,105.585
1813679,97.895
2105912,98.985
2445559,88.51
2445334,89.428
540604,108.422
1689290,96.566
1148575,70.825
1707851,70.725
122738,104.495
1846964,108.78
417077,86.752
1346521,109.389
1551327,76.754
1662755,101.224
874909,82.66
1886269,99.599
169682,72.167
2354832,88.09
968682,73.716
1802571,87.382
234730,70.437
2550303,82.388
2232839,89.057
1898566,76.856
2691454,89.867
1615587,107.374
2730428,109.534
2302342,109.98
1889470,93.035
2663617,75.941
2009,88.745
1288687,90.423
84087,74.651
2710921,101.647
2460293,98.88
1042880,85.562
2088999,72.609
1672055,109.598
9423,104.612
1447523,76.579
828289,109.88
1313541,95.979
643689,76.122
988097,102.746
1902870,78.269
396619,93.126
367493,98.123
1076799,73.412
1338177,86.23
416120,75.421
1171219,89.805
2478888,81.494
1554048,84.313
766944,105.976
53726,101.723
1432037,106.631
438344,86.84
1383781,91.292
389686,77.509
2072895,72.303
955388,93.616
2507645,80.328
581128,94.428
1255589,105.813
338183,105.46
687450,85.344
1270826,78.673
1689870,106.334
1978841,74.928
1589205,94.593
935858,80.07
671588,87.813
2494226,72.768
2719962,70.861
2038454,70.945
1235799,98.557
19069,70.052
2295693,76.856
44810,105.997
809234,100.594
1861341,79.031
1449488,79.962
1788405,101.887
2055638,78.643
778319,108.218
1674666,85.967
1642766,71.586
1422837,103.906
364157,95.435
1622464,100.782
863144,86.708
1367503,75.688
530025,73.247
1737384,70.696
1623771,106.476
387984,107.108
1562596,98.374
6363,70.094
1198872,103.744
2691426,101.254
1761041,77.77
2101767,107.115
1462374,71.356
2046195,108.525
2583939,75.304
2070136,85.64
1145745,91.134
2719347,89.524
2375031,100.667
1760000,74.302
2619360,87.141
2137064,88.544
2089443,73.692
799947,81.715
424286,99.647
1331801,83.025
2385769,83.809
1174220,97.406
2262182,95.425
884288,94.593
2187251,74.347
504870,80.691
1180557,96.693
2078081,85.466
790357,88.804
723467,77.545
557210,107.103
1718539,87.817
1054707,88.35
2615317,90.811
1718963,89.237
1442178,95.876
2553569,81.977
194151,90.052
2671719,90.162
1239672,91.799
2085509,102.305
1048754,96.126
2430887,72.828
1373697,98.121
832713,72.714
515068,103.038
337168,71.601
1950216,88.31
2675339,109.259
1613101,102.002
1059269,102.513
2012678,90.026
78942,70.164
1828950,94.51
304141,95.468
2698855,72.821
2704352,88.391
2127468,90.89
1549522,90.796
528158,70.183
2494022,82.923
1570168,96.967
747088,92.863
445276,109.943
684473,84.114
2127694,107.645
2216830,82.075
670910,83.226
812918,79.588
1644869,80.47
327987,102.4
1261791,86.455
1518907,86.944
1886054,73.264
2684782,77.481
328910,101.325
1157384,86.305
87294,89.434
373721,96.593
699439,98.439
350053,96.251
1934363,76.697
815999,83.435
2588756,86.125
1328579,83.842
933353,85.533
2223904,81.836
1566860,101.5
751335,102.181
209179,88.259
687079,102.835
1313908,84.383
1145932,106.833
1493212,81.527
1792736,78.699
17205,102.354
400440,106.908
804316,89.813
1084149,74.362
2527879,101.562
2152676,72.86
2382479,74.699
2305401,88.339
45195,103.632
22262,80.388
801794,109.698
865336,99.874
271886,81.785
1021524,75.16
883440,78.047
1034,81.199
1877770,70.477
1463870,75.367
2212428,92.837
953787,71.291
327570,90.622
1127816,107.278
2115797,71.309
2672280,109.718
2416571,86.034
911608,74.844
68707,104.287
1315915,80.027
1278848,98.624
991539,83.563
2345568,109.509
2688612,101.975
383398,103.627
1402499,102.566
2192024,99.286
610797,95.288
1054336,90.875
1905567,80.435
200007,83.553
2095463,85.847
728007,93.916
932885,109.375
2167347,71.752
2442403,85.644
2072806,103.572
746158,79.079
2556460,90.341
2302006,76.097
1376309,70.32
2509783,90.863
2548844,70.891
145486,86.928
789712,107.237
821430,107.081
1298035,77.177
370611,94.197
1790277,109.598
698308,102.13
1090495,75.538
1728355,95.619
1818613,98.565
402823,99.177
602455,93.203
999113,93.214
332028,98.219
2530330,108.342
1704463,85.645
41708,94.379
1685859,85.475
2733181,92.243
2225596,86.485
636297,73.504
2582111,78.338
2335044,99.416
1864712,107.922
2011511,87.685
2648326,89.73
2400069,102.098
2359118,87.676
1270838,105.782
975175,75.616
2686292,79.036
2586850,97.346
2537548,97.814
1471188,107.478
2561842,70.536
2462500,104.371
122508,86.122
2132610,92.048
642629,76.664
2063105,101.368
879343,95.073
1286020,79.639
1490177,107.76
1503832,108.36
2272489,84.689
2225698,98.346
1861074,95.933
1108232,101.129
935328,84.042
2338072,76.308
1191465,104.81
590358,99.779
93971,87.246
891866,79.446
1107271,93.792
586216,92.621
1926148,71.436
261986,77.406
1328287,108.776
2195527,105.454
1135659,102.753
578879,76.89
1988619,75.807
410868,103.156
2272241,105.639
1822302,92.571
1502088,88.59
1877110,71.449
831885,73.743
2525305,78.476
1166121,86.944
372628,84.444
52354,72.744
1437998,86.612
709740,96.978
1445892,106.825
459810,105.297
585533,74.128
2405612,98.692
2341122,70.171
756435,104.441
655508,73.058
2262075,78.805
1956350,87.823
2416919,72.312
4926,86.36
1644165,77.316
184860,76.054
753596,75.185
1294387,96.485
1323920,98.896
597388,94.514
1982344,90.835
1416110,97.093
1584660,102.88
405537,105.472
483590,89.026
89822,104.658
60063,103.804
1559785,95.086
1218863,89.529
1907713,109.193
473729,79.634
1743623,78.518
1488083,83.629
732285,79.037
592570,88.182
1383357,86.727
2412066,97.226
1811032,73.173
1131550,88.115
1977856,72.978
861401,102.413
2391572,88.386
226069,99.948
2270995,100.664
99206,80.075
1354803,98.284
787257,92.755
899361,107.967
1634920,70.55
1147939,109.615
1941189,98.125
370721,70.551
334607,76.369
211662,86.444
80097,77.766
515322,99.047
2447503,70.625
1182209,102.287
1066717,84.001
2346705,79.261
722723,96.906
803527,78.424
1808158,75.603
443268,104.841
160438,95.157
859310,81.527
395424,86.975
332854,100.219
1691072,103.281
2206945,83.583
59682,85.63
2527351,95.244
264298,70.233
5076,97.611
1020620,80.975
2702127,100.919
846272,82.356
1500218,95.948
791479,78.514
1985495,98.494
2660709,104.324
2173911,108.575
1556316,80.182
71336,90.272
2671140,86.129
1286749,91.017
2668977,99.769
1438691,95.43
195624,93.329
2037010,87.421
757257,82.345
1599228,77.361
1843536,87.995
2430194,76.357
1612408,103.344
2693129,98.758
510705,77.962
2236845,71.803
2263632,82.473
2052942,98
292536,75.348
691370,89.913
1923095,109.727
2013455,95.813
362163,77.648
224058,86.038
1996499,101.348
411900,105.86
442809,75.06
755034,107.654
1477673,72.087
766064,91.594
729935,79.089
1063213,102.52
527720,87.236
2625804,90.492
2263601,78.855
1419052,75.688
641370,108.669
748300,85.191
931730,94.406
471740,87.763
2285892,70.633
298897,75.915
487891,78.771
528499,107.214
1272068,107.105
211321,89.915
2137547,87.032
2656004,103.378
1513262,88.411
1137040,83.864
1538096,75.735
318672,94.212
2640971,103.812
1352016,83.313
2647598,103.453
1138285,85.073
1275312,91.232
373892,87.947
1796482,98.951
155448,97.597
2372958,94.211
1458973,106.952
622210,103.061
131506,102.92
1964795,108.104
1770278,99.14
1234885,106.169
374794,70.339
1881643,86.455
746995,72.015
1407208,93.804
1464874,80.503
1757396,75.379
1219982,75.493
546704,90.528
115167,74.375
2092709,73.641
1310104,104.713
1354361,78.227
574896,84.438
2037752,89.914
2221107,71.511
1566663,106.99
537985,92.857
2010129,99.119
865286,86.056
551180,90.319
2178416,70.144
1932439,104.332
543386,90.36
1173903,94.125
885718,93.427
964356,74.361
226154,99.018
725434,89.238
706375,108.708
2732569,92.549
1972905,102.452
1611241,83.23
1865208,82.871
545872,78.233
698192,75.566
